id,name
5465850f-425e-4dfc-82e7-dbf740056b00,Samaritan – Primary Care at Home
73f05605-17f9-4114-8ced-cf2097e83a1a,POUDRE VALLEY HEALTH CARE INC
c75643e0-852b-4b3d-92f0-1579e33f77e1,FRONT RANGE GERIATRIC MEDICINE LLC
7d271f94-511c-4b89-b139-a645c1ab276e,St. Luke’s Home Health
e9a1e962-c647-4fd6-ba77-ee479bb5d492,PRIME HEALTHCARE PC
d22c24b7-4ad1-459f-bbe0-f4f174d2f760,NUVANCE HEALTH MEDICAL PRACTICE CT INC
e04cc3c5-1d15-4845-80d6-8e8be5ac1eb8,PROSPECT CT MEDICAL FOUNDATION INC
c3e98c2e-daf0-4d80-95a3-0b82ff15859b,MASS GENERAL BRIGHAM HOME CARE INC
c9cff0a3-b295-42fe-8eac-1e6bff182a68,Mobile Medical Clinic
ec35b120-0883-4d1f-b63d-89bd43d6d89e,Covenant Care Group
d43f13a5-2f96-4f90-91dd-0d9132c768e1,United Homecare Services LLC
3cbfd900-93d6-47fe-991d-b9bdac036152,"Unity Healthcare, LLC"
00042b57-a8ce-4b11-b6e5-1b8739dcb665,Your Choice Healthcare LLC
3230fd43-277c-4707-aa7e-8862d57bb5a9,Optum
b87406e9-8b13-4e38-9871-13d88fcf7f06,PATHWAYS HOSPICE
ec8f0fb1-9619-49bb-8a8c-6b23c402b041,ASSOCIATES IN FAMILY MEDICINE PC
09c434df-8a91-4979-b6d5-fd8b1e8fd56d,MedArrive
f876f844-bc6f-4704-b6af-92dd64a24d57,RUPINDER MANN M D INC
698af151-63b0-4fbd-82bc-ab897b276dfd,Bloom Healthcare
3c3185ab-4b9b-4843-aade-0f1f356ccddd,Advance Visiting Physicians PC
de1dae27-4d2e-4350-8fe6-db57580788cd,My Mobile MD
c04c988f-0b1f-4344-96f4-0b81cd7d7d73,Associated Physicians Group
e89b2598-a3b5-4596-bd3a-bc9712122369,American Home Visiting Physicians PLLC
a0b1511a-4e74-43a9-9e1c-7bc2c0fb51c4,"Dr. Keith Rubin, DO (MDVIP)"
c2f663e7-aa69-4d2a-8c8c-c2faa412faff,"Dr. Gordon K. Wang, MD (MDVIP)"
b5e6fd8c-cb07-4e06-8291-9eb253e57efb,Mobile Podiatry of Tampa
1f13e2ac-3cab-4ad0-a724-84052fb1707d,Grace Direct Primary Care
20070910-5ee2-4e8d-9b8d-9fcae2546157,Edenbridge Health
4ec69690-cdee-4b9b-a530-1edbe2788e07,Lancaster General health
49af62d1-d9bd-464c-98a7-b509ea8cda71,WellBe Senior Medical
c569376e-6313-4294-a119-701c2686a834,Landmark Health
8b15ea65-269e-412f-88ce-785959be023f,Boyer Family Practice
f4e76eb0-bb72-4576-9fb4-4e45ee96ddda,Contessa Health
d0e50120-f56e-4dc6-97d7-1d2f285ae11f,ORIGIN HEALTHCARE
d3812b9a-3f54-4cd5-8e57-b9e78b1894d8,Visiting Physicians Association (VPA)
0bc0cc6e-4397-4db0-8116-14f2fc32906b,DispatchHealth
1e252112-8617-4da7-a893-60c0ddcccbe8,ConcertoCare
ce031711-7ab8-4fe1-9849-85f1afcecd35,REDWOOD HEALTH PARTNERS LLC
7668088f-cb28-41cc-8613-ac557ad9e64d,COLORADO POST ACUTE MEDICAL SERVICES 1 PC
eaafa9b3-3f4c-45b1-8333-45f5ccd944d0,PHYSICIAN HOUSECALLS LLC
28d95a03-feb3-4804-8c60-78bc8e90e4db,"GFMA ACQ, LLC"
60e59e4e-7f64-4841-be9c-dd6d1fe97947,SCL HEALTH FRONT RANGE INC
57e7df1c-bb0a-4ee4-a6b0-1a33b9593608,MEADOWS FAMILY MEDICAL CENTER INC
8fb509f4-eb21-4471-821a-07ff03ebcabd,TRUE NORTH HEALTH NAVIGATION LLC
c8b63bb1-1f05-4aec-a76f-5d710dd8e5ac,WISDOM HEALTH PC
d4b79ee5-2db7-4a60-afb5-a5a4c70785db,TRU COMMUNITY CARE
e8358924-d4c7-48c3-9384-c1d9c08db3f3,COLORADO VISITING NURSE ASSOCIATION
539a341c-1d8e-47ab-8164-c632a71a39b5,RAZI MEDICAL GROUP INC
610ccb09-4f73-47e4-ba52-09e186da4e89,COLORADO PROVIDER NETWORK LLC
1eda3e2a-433b-4b35-95c5-0b4c7f386137,BERKSHIRE FACULTY SERVICES INC
8700b667-245d-4c8f-8504-517d3df2bde1,AM MEDICAL PC
425c2fbf-3c1e-4af2-9e1a-26341a03e958,T1 test
6dd46214-ed8e-42af-895b-8e23393a3959,HOSPICE OF METRO DENVER INC
4a3f913f-b629-4660-b5e4-a44bad6c3a25,LIFE CHOICE HOSPICE OF COLORADO LLC
c940d0ad-61a7-4152-a3dc-780bacdfc02e,PS MEDICAL INC.
675b61f6-2533-47a3-a95d-6129c4f941b4,Insight Home Physicians
75f9f8cb-0aaa-4512-8b47-c56083761c3b,Camcare health corporation
e959812c-f67d-4741-9af9-07d04bbea6d8,Osborn family health center
4eb0dae4-1115-4a4f-b62c-ac41dc5a20df,Rowan Medicine – House Calls (NJ Institute for Successful Aging)
f6e0ec63-0bde-4579-854b-2a304c1ba04d,Samaritan – Primary Care at Home
d580672a-c330-4ae4-9ce3-a90c49e8f49f,Medical House Call Associates (Blackwood)
ed7600d7-51c9-4de6-a04a-919ff11ba645,Ennoble Care (NJ)
7915a883-edcf-49a9-b06a-636b29d31982,Main Street Hospice
7157fa9b-6b53-478d-af99-9bb537eb1cce,"TradeWinds Services, Inc."
2dce1f22-89fc-4796-8e1d-ed7a8e5c8ed3,Mobile MD LLC
cb879188-f809-49fe-9ff6-01267dcf16a8,"JONAH MEDICAL GROUP, INC."
f83a529c-3474-412a-8ced-1b2e49bc41e2,IU Health Southern Indiana Physicians
a79fcae0-86b6-4b3b-9e15-a3092331c43a,South Central Medical & Resource Centre
6091895d-80a3-4ef9-b471-4971e16d5097,Detroit Visiting Physicians PLLC
c72faec0-15da-4358-b662-5082a3f6784d,Fast Med
ced25ca7-8e1e-401b-b8fe-d181f688ac90,Doctors 2 U
88ff79fb-04c5-4bdb-8d5a-d37cf497c14d,HomeMD HouseCall
72adf467-db14-4b24-96c7-4cef8e3d6119,WEST COAST WOUND AND SKIN CARE INC
71912bf7-f605-4ed8-9146-a76330b3ac39,POST ACUTE CARE CLINICIANS LLC
5de31cd7-14e1-4ec3-8ab1-5ecacf6acff2,Mobile Podiatry (VIP Podiatry House Calls)
096262f0-6a79-4270-b383-aa4409d7db94,"ConciergeMD (Marlon Gilbert, MD + Aviva Hopkins, MD)"
21ab7231-23f1-4336-b234-5bce5b7b3bb3,Cleveland Clinic Concierge Medicine
fcf57bfb-a951-4c73-97de-2f63c2108f13,"Dr. Carlos Vaca, MD – Visits At Home"
53515efd-5f68-4f20-827d-930cce8b212f,KATHERINE J ATKINSON MD PC
25a52a79-f932-4202-bded-67599a5c5a06,"SANDER BUSCEMI KAREN M, CNS"
8c6f5060-0e0e-40b0-abe2-d3bc62e3879d,The Concierge Practice
29b78550-342a-41ea-91b2-b7483349aaa7,MK UROLOGY LLC
cc413f97-2d3f-4bbd-bde4-79fccff230b8,PURE Executive Health & Wellness
4cc11338-2ec5-4c95-b74a-79e256c1b417,Visiting Angels (Ocala)
02ce87b5-7d00-4243-9102-df932ac05ee0,iCare Mobile Medicine
08dcecad-4c51-4621-9916-96faf8966e3b,Oak Hill Family Care – HCA
777afded-97a3-405f-aa05-d8f9ae9723ab,AdventHealth Medical Group – Sebring
a8774c73-276e-4b5f-94fe-df3f5cbe4645,Doctor at Home
03905b68-b4a4-4c14-a1b4-65c3ca135f7c,Center For Primary Care
61e6dd93-452b-41b0-aca4-8d67fbe71e78,Boston Senior Medicine
f6e0c5c4-401d-4862-a22b-31e2c4b76bf8,Whittier Street Health Center
25bc676e-30f6-4fd4-b7a4-f441fcee2604,Mass Medical Group
7db68a4e-453b-4e99-b6ac-33f5167c7f59,Tufts Medical Center Community Care Malden
74103624-ac19-45d6-9808-cb12708765a8,Ram Clinic PC
51794993-0165-4a22-896c-665715d78864,Dutton Family Care Associates Llp
8d01ddb2-a648-4813-89ba-9a0f71a395fe,Pratt Medical Group Inc
e7ca529f-bc5e-4706-b61f-0f682a3f6e23,Northeast Medical Group
6d512187-5ffd-44f9-8d0d-a1a3362132d0,Massachusetts Mental Health Center- MMHC
d64224a9-fa5b-48f6-b48b-54d7432ec838,Steward Primary Care in Lakeville
5bbfbe8d-d1bb-4eda-8367-d0fa19ae09ab,Infracare
d8fd44d3-001e-4e10-aba6-e84d2da7df8f,Medical associates of new england llc
39a2733e-2ead-45c6-804b-cfbdb2960476,Abode Care Partners
5bead2eb-096c-4fce-9402-0453f6fa18c2,1ST AMERICARE
79e0cea1-ae62-4b78-811d-cef5c9eb306f,NYU LANGONE
33e417ac-6386-4683-bb49-5cf27e5c3a40,Landmark Health
df0a20b4-8009-4bc3-b383-607b7e803272,ACESO VISITING PHYSICIANS AND GERIATRIC CARE INC
7b4fc1cc-f810-4564-8abf-f827c3183019,HOUSE CALL DOCTORS OF NORTHWEST INDIANA
dc6047ce-99fe-47b4-8537-8667568ea86e,MD at Home
5ea42a11-4f8d-4915-86d4-97aa5ed93c1c,UI Health – Physician Home Visits
b5f30799-6fd0-42d3-9d02-2742ee7280c7,Rush@Home (Rush University Medical Center)
20a77a2e-8386-4ac4-b451-85d2fb65e3fd,Northwestern Medicine – Primary Care at Home (Wheaton)
ee6a69f3-3a86-4f0f-b14e-4d363d64a3f1,Sigma Humans (Lake County)
3b36037b-b8e7-4392-bc77-71b9a4c99bb1,"BridgeCare, Inc."
7ef9fe57-ecbc-4312-8297-7f13f68eee2c,"Integrative Health & Healing, PLLC"
245d68ad-4057-4374-ae90-7cd83157fce9,Caring NP At Home
7c164d24-97e8-4592-8d40-a59f5120b50d,"Doctor By Design, LLC"
6d819f21-5b6f-46ac-ae58-1c767b74fd25,Brockton VA Medical Center
b00940f2-932b-4142-b3e4-d1258be53906,EBO MD
81cc7e0d-002e-4f3a-9156-973c698a83de,Mass General Brigham
60dcc768-efa3-4f40-b78f-cfef21baf41e,Henry J. Austin Health Center
a35d51b6-1665-4a28-8df9-0aad74739388,"Southern jersey family medical  centers,  inc"
b7de3ffd-9cff-436a-8a82-5179065d11fc,IHPC HEALTH
b8e9411e-ced8-4e55-baf2-c0ad98e404d7,CONNECTICUT MENTAL HEALTH SPECIALISTS INCMHS
1d53d9a5-b739-4500-8a67-db925fb9a487,VNA CARE HOSPICE INC
a0d1fca4-16f7-44a6-aa1c-2f2a096e3b0e,RELIANT MEDICAL GROUP INC
15cce6d0-4f9f-462c-b071-74b57493b585,THE CENTER FOR GERIATRIC AND FAMILY PSYCHIATRY INC
d906ffed-09bf-4799-9239-04468d884227,NOTRE DAME HEALTH CARE CENTER INC
8f783ccd-32ef-4c38-b6a2-63b856c52c9a,Yale New Haven Health Geriatric Home Based Primary Care
16d77507-5396-4595-8e60-1314476fa4ef,Ageless Beauty Medical Spa LLC
b55e00d8-fa1e-44fd-9139-0d0da4569985,PALLIMD PLLC
a6f9ccdf-e5ee-43e7-b952-72f95574a969,INHOUSE MEDICAL LLC
9409f101-cc45-4201-b4b2-f2ea86b96275,HDC CARE SOLUTIONS LLC
0ffb2dbf-830e-4d57-bbc3-e92b19e58361,IBIS HEALTH SERVICES MASSACHUSETTS LLC
1b3f785b-ec72-4297-a0e3-a5627b9f9a4b,Insight Home Physicians
cd8c5bf3-3787-49e2-8e67-8a8042aaa16a,SUPPORTIVE CARE I OF RHODE ISLAND PC
8ef82b20-7d4d-4444-8c45-f5f0b812db18,NEW AGE HEALTHCARE AND WELLNESS LLC
7e6d80f7-fe55-4a0d-a9c3-3c15d8e36772,VMD PRIMARY PROVIDERS OF RHODE ISLAND PC
3a498789-8ade-49ed-b655-f560a4c2a856,NP HOUSE CALLS OF MASSACHUSETTS LLC
21b78e1f-1242-43f0-9061-321ff7ee7c21,STELLA MEDICAL CARE LLC
1e57fabb-2c36-4d69-98da-f6c3a6a0ab5e,VANTAGE HEALTHCARE LLC
995f495d-faf3-4692-8269-f217201b3381,Schuylkill Medical Associates
f7f95776-62aa-458b-b6fe-133a4556da57,East Penn House Calls
ca09a3bb-8089-4ef3-a1d3-0d01bea17cd3,Heyday Health – Ohio Medicare house-call program
5bb68f79-ffaf-45dc-bfab-4567fd489fed,Hampton Medical (Direct Primary Care) – Altoona
0b36f3c1-507a-4746-8b98-ccfd8aaab270,"Penn State Health (Hershey) – Abraham R. Taylor, MD"
34df39d9-226b-48a1-8184-d77e10f499f1,Desired Medical Solutions
0a7873db-6f6e-471f-843b-0255d0386912,Mobile Med Services
22c64c2f-acf8-424d-a408-d15fd43bbd59,Doctors House Calls – Highlands County
a8aecff8-8184-4fbf-a5ba-1d7cf34048b8,Private Physician Services (Concierge)
a30131d4-8655-4d14-aeaa-2025624e7930,SMG Bridgewater Internal Medicine
851ae2c1-5470-44df-a02d-2e241a938cdd,Smg Brockton Cardiology
ef581676-1380-4561-a3ff-e1fef824d348,SMG Nashoba Family Medicine
59b63126-d36a-4eef-b6d6-e966ed1230cd,SMG Novacare Medical
9da4c2a5-082f-4571-96bc-febb5ee25ca7,SMG Norwood Primary Care
20b2124e-b3c4-4545-8211-8b189ff49e7b,SMG Townsend Family Practice
251b9883-1316-4689-bb95-9124cc1e3e43,Renaissance Primary Care
7c40b6f6-5874-4ab8-96d4-e03b0d2f8201,Trucare Medical
994b8f76-cacc-4bdc-8847-da64704753c1,Hawthorn Medical Associates Adult Medicine
03657233-8677-4c81-92c8-c19c3f64fc84,CARING HEALTH CENTER INC
a3b8a6c5-db61-42b4-8eee-64e1098c0336,Texas Infectious Disease Institute
1a959ae5-7ba2-47e5-b044-64690eeced93,Well Life Family Medicine
534ca7a5-2db0-4c75-8988-89f73064c5e5,"Citywide Housecalls, LLC"
bc3a6a28-dd03-4cf3-95ba-2c5976619818,Housecall MD
ca5314fe-cf71-42e5-9482-81507666328c,Riverside Medical Group
ef8847e7-ed2a-4dc0-a08b-49b1d6b2b5f7,Prime MD Geriatrics
cebe9806-f012-4f11-93a7-8e6920669019,Element Care Pace
db513631-1bb5-4adf-93dc-316fc3562c8a,Atrium Health Wake Forest Baptist
05253626-47e0-44b5-8126-043c4b099860,HEALTH TO HOME MEDICAL SERVICES
89860c22-bda7-495f-8cf9-3c2b413afa0b,House Calls of Menomonie
3b38e8f7-73e1-4349-a3bc-c234f60905fc,Rainbow Hospice Care
457d6dc5-b20a-40e3-bc79-63dafed1d640,Ozarks Healthcare At Home
05b01ed4-0a0e-48c2-b7b5-fd9f812e7087,Gulfshore Personalized Care
a84e21ca-bdcf-4af1-af59-5ca568711285,CenterWell Home Health
ee74f247-b46e-480c-a4e4-9ae6b8a5dc35,Responsive Infectious Diseases Solutions
b62429db-642c-4fdb-9bf3-29e381d20e22,Brownfield
bb158a70-b51a-4008-9600-e94484485b61,Atrium Housecall
6c2414e8-b2d3-4d94-953e-967a64c31488,San Antonio Family Physicians
a1bb499e-ba2b-481a-8fba-d0bd90e57aa0,Northeast Prohealth
b50483ad-042c-4d64-96d7-4427c7862f9e,UT Health Geriatrics & Supportive Care Clinic
3e387a9f-5535-4984-9419-483bed5e63f1,BSZ Medical PA
ea4c3d61-28fa-473f-8bdd-685075343711,Goldstein Alasdair MD
eaba3c1c-217f-458d-aa2f-172e3ffbab1e,"Royal V.P., LLC(Royal Visiting Physicians)"
546e790b-e2eb-4da3-a398-6996e95418fb,Jose Monteiro M.D. P.C
04f078b7-77b8-433d-bc38-6fc17686b885,Millview Medical Fall River
66162f3d-6349-4916-854d-ef0c7e4f9034,Boston Neurobehavioral Associates
800e36a8-099a-4002-a528-bdbbfb0ba9f0,SMG Morton Surgical
5296e4f9-79be-4414-a46c-07179da04174,SAH-SMG Andrade Medical Associates
af180a46-e006-4803-ac54-fc49f9fd4d10,SMG New England Cardiology of Taunton
c180ff5f-5217-45d8-aae6-0d5e1e944493,Steward Primary Care of Taunton
143ac479-c9ef-4b2a-b5ae-98369ad16524,Steward Surgical Associates Brockton
131b15f2-a26a-4ebd-87b3-5584d82c1b55,Steward Primary Care at Northwoods
4f6c622d-4c7c-4967-8498-a640d70b929c,SMG Watertown Primary Care & Ob/Gyn
e8ab4a40-b816-45cd-b5a0-697921993c21,SMG Pulmonary Clinic
7149dded-e884-411f-86d3-cd4590301241,SMG Quincy Geriatrics
38511e46-cc15-4856-92bc-718c5ec56cbf,Family Medical Associates PC
acfcd97b-0533-4c95-9f5d-4744c5f9c64c,Upham's Corner Health Center
cdabc85a-9c13-4fae-9dbf-d2e22e12f466,Orthopaedic Specialists of Massachusetts
da7d760b-e3a8-4c92-9006-eca464ce8e1e,Care Dimensions
5f173aaa-338d-4510-9d2d-c856d8771aa8,Bowdoin Street Health Center BIDMC
ceece087-093e-421d-92c0-b1aff03405e6,St. Elizabeth Medical Center Orthopedics
397b825b-337f-4707-86ef-99c1ffb07c7d,SMG Internal Medicine Health Associates At John Adams Medical Center
84e35202-3422-4de4-b5cb-efe5461b1312,Paragon Medical Associates
1726e467-f4b0-4c11-b2b7-a39eb1328d91,Anand Balasubramanian MD PA
398b825d-5e6d-4a86-88df-79992a36f536,CLINICS OF NORTH TEXAS LLP
3ddc5493-e4dd-4229-ae65-79c56ae65c3f,Mobile Physician Services
1a5160d6-d9cc-4ccb-b664-6dc8c3054514,"Primary Concierge Vero (Dr. Hal Brown, MD)"
3a26c34a-ce9e-4a03-805e-b5d80cfd05a1,Podiatry Concierge Services
05658147-5355-491c-979f-5fda25a45bf5,Coastal Complete DPC (Drs. Nancy & Rick Baker)
945ed868-31a0-4a1b-9b26-456d01419c13,"First Choice Healthcare (Dr. Neal Abarbanell, MD)"
11d204db-635b-49ae-ba2f-e18424619956,Orlando Health – HouseCalls
40e0feb1-7777-4218-8b96-e9da99029084,The Medical Concierge (Orlando)
cdef391e-dabd-432a-9b21-b4d1f3573164,House Concierge MD
0206ff01-d432-485b-96c9-c3813784dde1,SMG Tauton Medical
161d97e7-4d84-4ed0-8d99-4147b75f8988,Hawthorn Medical Associates - Internal Medicine
013063d3-7c50-4f89-96cc-009b29b5e220,Hawthorn Medical Associates -Rheumatology
3bef7fdb-bf2d-49d6-944c-4edfecd704b7,Hawthorn Medical Associates - Nephrology
8669b221-8ff2-476d-a160-fdd9ad22215e,Hawthorn Medical Associates-Cardiology
06be9a40-66ea-4962-b1d6-ba665404cb92,Hawthorn Medical Associates-Pulmonary
716be0f8-9710-4fee-90b2-09dc30f229c9,New Bedford Internal Medicine and Geriatrics
090aa18a-0fac-4eb9-b9ee-6c10d013221f,Hawthorn Medical Associates -Urology
e860283c-3b20-42be-a911-c8cf57b7075a,Hawthorn Orthopedics Center
0245a889-31da-445b-9f1e-51f97ea6d37e,Associates in Internal Medicine - Norwood
c5c1a894-08ac-4cb9-bfd1-0ad1384b890e,BestSelf Primary Care
042a7278-25b6-4a9b-a18d-1981ab0daf11,"Claude Resil,MD"
29e46ad6-8ca8-400b-b049-48c17c0b831d,MD Primary Care
9d8d2765-0b51-489b-868c-a217b4283c62,Los Cerros Medical LLC
b28249ac-61a1-4032-83bf-0198fd41a040,KELLUM MEDICAL GROUP FAMILY PRACTICE
f54904d9-940c-4e11-9d4c-1aa31406de01,PATERSON COMMUNITY HEALTH CENTER
916d2c66-4227-4682-b0bf-3a52a7d5ce94,ICHC dba hope and esperanza chc
959db277-66d6-4e46-bae1-3f7378cd8fa7,NEW  HORIZONS HEALTHCARE
3546e670-2d0f-4420-b4e2-3cb5520df961,"NEOHEALTH OKLAHOMA COMMUNITY HEALTH CENTERS, INC."
66cd0bfb-d154-495f-8658-7fec7d9a4752,Medical Home Network
aef160d6-ec3b-4ea3-986d-94b7d8328ede,kiamichi family medical centre
1c7a0ddb-f422-4771-b967-1560fe6fcb43,Virginia Commonwealth University Health
feaf757d-a59a-4317-ba2f-c50e5bf64b55,"FAMILY HEALTH CENTER OF MARSHFIELD, INC."
4e980db6-de78-41a8-92a2-a84d8707cfab,PARTNERSHIP COMMUNITY HEALTH CENTER INC
4ea45190-30fe-44fe-96ee-da754acf3044,"N.E.W. COMMUNITY CLINIC, LTD."
f5170629-0d30-41be-9746-82fe81f75078,"LAKESHORE COMMUNITY HEALTH CARE, INC."
cc6e6672-0ef4-4ed9-a72c-2267414edd5b,quality community health care
528811c0-d17e-4e84-a4c5-be50229091b7,ROSE CITY HOUSE CALLS LLC
778b5e1a-19d7-40e2-8b29-4f3ce3f6f2cf,CENTRO SAN VICENTE - Pebble Hills
bad126d9-1c53-4d0a-9335-4033063b73db,yogish kamath
08ea8b1a-67d0-48f6-8434-95809d5ff6bb,Sea Mar CHC(Seattle)
3d79785f-07ef-4591-9d44-f17a4aba4f0e,SUNSHINE COMMUNITY HEALTH CENTER
44c22a5b-ec00-4de3-97fb-12faf668a3be,MOSES LAKE COMMUNITY HEALTH CENTER
fd8b2990-2810-4ad3-91ce-fbe423ad1bec,Willow Community Health Center
4e4a0f56-20b4-4d11-b4f0-29727af0f4f4,KALIHI-PALAMA HEALTH CENTER
cc766261-2d80-447d-be8e-9542c8a3f608,WAIKIKI HEALTH
4f2a5201-8499-4a9d-a693-75cb12198a17,KOKUA KALIHI VALLEY COMPREHENSIVE FAMILY SERVICES
defc7431-ef8d-49be-b828-566f8f0e2119,WAHIAWA FAMILY PRACTICE CLINIC INC
e5c7bf9c-56a4-47e2-80e7-8973f1bc6b60,C’eyiits’ Hwnax Life House CHC
5e8a5095-d8b6-4fc4-a428-aea0ff15cc10,East Central Oklahoma Family Health Center
b3fb603d-a115-422c-87d0-0e91d6f427e9,Health and Wellness Center
873ccae9-8ffe-430f-be92-b81175b45946,Family Health Center of Southern Oklahoma (FHCSO)
1aaaa735-7fea-4244-96a6-89a288bfed68,Community Health Center of Southeast Kansas
ad462067-b924-4cc8-8a44-946cb23f555d,Arkansas Verdigris Valley Health Centers
6a421913-4ce8-4737-9f72-c098f4f4dded,PANHANDLE COUNSELING & HEALTH CENTER
163d1c66-0fb0-40ee-b98e-164a6239d4ab,North texas internal medicine
f50ef575-3dfd-4afa-a17c-deb889e8cdb9,Oak Street Health
f4015632-0e7c-41e6-8d1e-ac091c78cc06,CENTROMED SARAH E DAVIDSON CLINIC
60dc1ef5-9829-4192-94dc-f60231b8252d,COMMUNICARE HEALTH CENTERS-METROPOLITAN
1407c4e9-5a2d-41bd-a13d-31e030ce7075,CENTROMED CITY CENTRE CLINIC
b24d1143-39db-49d4-b354-ece1c3199e7e,CENTROMED SA PEDIATRICS
959e1281-9f9a-4e5b-ac3b-b7a0ea05d1ee,COMMUNICARE HEALTH CENTERS-VITAL LIFE WELLNESS BROADWAY
75515d3c-a7e2-4899-967f-5922ec3442d9,COMMUNICARE HEALTH CENTERS-WEST
a53a2d11-b64d-4040-8529-27b3c00623e6,COMMUNICARE HEALTH CENTERS-EAST
ccfef94a-c510-4669-8bbe-de7a8f40a534,CENTROMED SOUTH PARK MEDICAL CLINIC
757f3aec-3519-44c8-a522-fa00b6e6c40c,CENTROMED SOUTH PARK DENTAL CLINIC
64746de4-c17d-4840-96e1-6eca3b050e39,COMMUNICARE HEALTH CENTERS-ROOSEVELT
ce220b4f-8a87-4de1-b8bc-6ebd0d0e9836,Adelante Healthcare
639e2a98-5c8d-4dd2-98aa-c67ee0da2eb6,Black Canyon Health
c994a25c-817d-4cf7-9136-a5fe74bd7685,Canyonlands Community Health Center
779b1a19-e5bd-470d-97c2-fbe38fda0be8,Chiricahua Community Health Centers
885f5255-d204-4493-897e-cd4425efa061,Circle the City
c0cdcfc3-4f08-4eaf-88a4-f2475a59e21e,Community Health Center of Yavapai
21425776-ee91-4ec7-a3f8-6daff9099fae,El Rio Health
862e5fcf-411a-4759-9658-ab7e0a19d014,Horizon Health and Wellness
50f43256-ad99-4092-8345-7c96070e101a,Mariposa Community Health Center
a3de5285-dea3-4832-9c72-b8e6b1d0b20e,MHC Healthcare
00b2a665-078d-4522-861e-0429ce8d2c34,Mountain Park Health
d74e5071-3511-4e26-b073-ad3753ffa64b,Native Americans for Community Action
57230e32-1a84-4811-aadf-8f90e498b1d4,Native Health Phoenix
f4d32110-6fa8-4b38-81c1-b0ba18a46b0c,Neighborhood Outreach Access to Health
f458880f-0138-4b6c-a561-be459c0caa48,North Country Healthcare
b73223e2-c2f4-4085-a052-aa4c2db31be3,Tanacross Health Clinic
fd0a0797-2d97-4df3-b488-871ce8a5d18c,Sun Life Family Health
7cf1632f-e3c7-4101-a9f9-99e3896000b1,Sunset Health
1017ddae-240c-47dc-a07c-f820139aba43,Terros Health
82d7e7ce-1219-4444-8329-2c340c700bfe,Tuba City Regional Health Care
c9ce0ffb-b6ac-4e5b-8d3a-314362e81b50,United Community Health Center
710e61d7-12f2-4454-a8b4-8eb5a1281e42,Valle del Sol
0f446dd0-3298-4e55-8493-2d5426007b4a,Valleywise Health
89be7b93-3e3a-49c1-aa24-06269c467c02,Ambler Clinic
ca3cf23a-dd4e-48af-baf1-24b2ccd33a75,Wesley Community & Health Centers
b32f4d62-9f69-4f1a-ab1b-22f6cba4c909,Albuquerque Healthcare for the Homeless
6c95a1bd-aa24-4900-ad94-52c643d62bfe,Amador Health Center
8c8467cd-226b-4b8a-995c-00931c752747,Ben Archer Health Center
70a390ec-dc30-4a5a-8150-cf57e400ac3f,Chalkyitsik Health Clinic
d391599a-6842-4231-ab4e-01aff379ca50,De Baca Family Practice Clinic
f067a890-473a-44de-8f93-330976b1d15e,El Centro Family Health
7d5f65c0-ea89-493b-9b04-f923744f8ca4,"El Pueblo Health Services, Inc."
85f5cbf6-6f3f-41dc-89d9-01e93a3e8fd8,First Choice Community Healthcare
f6237f8d-24e6-4a7b-b158-eea8dc3ae114,First Nations Community HealthSource
bed5b720-fda0-4e6e-bf09-1ee2439ce1c0,Kaltag Health Clinic
1db0d0b8-cd7f-4b64-930d-bb9edef23797,Gallup Community Health
ff4a8b6d-e3c8-495e-9eec-44eba0ac30d5,Hidalgo Medical Services
6f773b63-3f3a-4633-8aa1-09139088407e,Jal Clinic
5a6aa114-7240-4895-8b53-a5a67217a98a,La Clinica de Familia
6664e55d-b6f0-47c5-91bc-cc5f1e821daf,La Clinica del Pueblo de Rio Arriba
e0f7a98f-8f3a-4daa-a705-23fa18c7e9b0,ALAMO VISITING PHYSICIANS LLC
cf4e5334-9c8a-44f3-8a7b-94f2f0ccfe34,BLOOM PHYSICIAN HOUSECALLS PA
62221f32-7d6b-4aea-8df7-0906ad8db690,Allan Bros. Employee Health Clinic
92925f10-7e52-4618-a7c5-4d1debf517e0,Auburn Public Health Center
2ecb13b6-fac0-4b2d-8942-8491c3a01e6b,Behavioral Health Services
186ff54e-652f-43ad-bacf-45922a745c7f,Behavioral Health Services on 12th Avenue
075aa8ed-159e-4926-9809-0c3dc3b88c38,Catholic Community Services Federal Way Day Center
84a90269-6274-4d2e-9b23-726df329a1c4,Central Washington Family Medicine
ec218b1c-3674-46cd-a20a-cabfba354af7,LAKE MI MOBILE DOCTORS PC
ba56a9e8-84fb-4ce9-acbf-46f7f7e14466,GREATER TEXAS PALLIATIVE CARE SERVICES PLLC
0ee64559-14ea-4a76-9fdb-a8ae3462ab3f,JO Wyatt
3aeca445-9d4b-4666-b072-591aaaf64d67,HARMONYCARES MEDICAL GROUP
667be87a-d7a7-45f4-b418-0672c25f3d5d,JIBRAIL KASPERKHAN MD PLLC
b8ca65da-1a11-434b-a550-fa4895ac7bd1,SOUTH TEXAS CONTINUUM OF CARE SPECIALISTS PLLC
56302470-14cc-4d39-88d5-7c376fbef439,"Central City Community Health Center, Inc. - SLA"
0b66bd3c-291e-4759-a80f-fa0f0058a18a,"AltaMed Behavioral Health at Lillian Street Elementary School, Los Angeles"
